figure,source,dataset,stream,layer,value,reference,absdiff
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,encoder,31,0.7908368975330156,0.7908368849283224,1.2604693178097648e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,0,0.7668926853136807,0.7668926772568772,8.056803557643377e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,1,0.7728981028282836,0.7728981015110423,1.3172413160233987e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,2,0.77454475178377,0.7745447500968616,1.6869083907522509e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,3,0.7930550127634157,0.7930550174351028,4.671687037216543e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,4,0.7911468541934117,0.7911468423091825,1.188422915632259e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,5,0.7875048309657782,0.787504843084076,1.2118297809671219e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,6,0.7804533291624677,0.780453312669508,1.6492959664660134e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,7,0.8045524988279857,0.8045524990313832,2.0339741002572964e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,8,0.8097346147801638,0.8097345989926384,1.578752539810324e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,9,0.8317221836781936,0.831722200697404,1.701921037433607e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,10,0.8318287399091353,0.8318287485470747,8.637939363786984e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,11,0.830453316663203,0.830453312669508,3.99369504133773e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,12,0.829174733553176,0.8291747384734598,4.920283847020812e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,13,0.8225106839547607,0.8225106547849672,2.9169793469563388e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,14,0.813502534767538,0.8135025184037196,1.6363818411413433e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,15,0.8058310819380128,0.8058310732274312,8.710581589355115e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,16,0.8130375829555361,0.8130375823324292,6.231068994111411e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,17,0.8147423451586933,0.81474234792716,2.7684667891492154e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,18,0.8127857436054179,0.8127857419604805,1.644937408507019e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,19,0.8160790415163909,0.8160790391321192,2.384271668987026e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,20,0.8113618773762143,0.8113618752421541,2.1340602618380444e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,21,0.8134250351604315,0.8134250290585043,6.101927185753198e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,22,0.8275474709571253,0.8275474622239442,8.733181178222083e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,23,0.8225687972024314,0.8225687717938786,2.540855281729648e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,24,0.8302595905607554,0.8302595893064704,1.2542850091890045e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,25,0.833097652754763,0.8330976365749709,1.617979206169906e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,26,0.8352867072987207,0.8352867105772956,3.278574967069403e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,27,0.8396358055934376,0.8396358000774893,5.515948364731571e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),Pitt,llm,28,0.8253390300537319,0.8253390158853158,1.41684161070188e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,0,0.7668926823011566,0.7668926772568772,5.04427943859298e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,1,0.7728980995523895,0.7728981015110423,1.958652795508442e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,2,0.7745447484356616,0.7745447500968616,1.6612000663940307e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,3,0.7930550086035323,0.7930550174351028,8.831570474931993e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,4,0.7911468501172112,0.7911468423091825,7.808028668065958e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,5,0.7875048270493001,0.787504843084076,1.6034775840445548e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,6,0.780453325555236,0.780453312669508,1.2885728040146205e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,7,0.8045524941638753,0.8045524990313832,4.867507841233021e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,8,0.8097346098887896,0.8097345989926384,1.0896151203532156e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,9,0.8317221778225459,0.831722200697404,2.2874858118804298e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,10,0.8318287340488145,0.8318287485470747,1.4498260147988162e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,11,0.8304533108632018,0.830453312669508,1.8063061046902362e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,12,0.8291747278092476,0.8291747384734598,1.0664212179989363e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,13,0.8225106785030869,0.8225106547849672,2.371811969048565e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,14,0.8135025297109201,0.8135025184037196,1.1307200509236282e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,15,0.8058310772178295,0.8058310732274312,3.990398345088408e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,16,0.813037577919309,0.8130375823324292,4.413120202606535e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,17,0.814742340047703,0.81474234792716,7.879457086801267e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,18,0.8127857385802353,0.8127857419604805,3.3802451948616863e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,19,0.8160790363467793,0.8160790391321192,2.7853399586774685e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,20,0.811361872413476,0.8113618752421541,2.828678069555224e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,21,0.8134250301072125,0.8134250290585043,1.0487081203436333e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,22,0.8275474652845612,0.8275474622239442,3.060617093098017e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,23,0.822568791748209,0.8225687717938786,1.9954330410243415e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,24,0.8302595847692502,0.8302595893064704,4.537220155143018e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,25,0.8330976468387934,0.8330976365749709,1.0263822458611571e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,26,0.8352867012867492,0.8352867105772956,9.29054644327465e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,27,0.8396357993907347,0.8396358000774893,6.867545421229693e-10
fig1_gap_whole_86mm,PDF vertices (grid calibration),Pitt,llm,28,0.8253390244780199,0.8253390158853158,8.592704103804749e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,0,0.5835145907249124,0.583514571552849,1.9172063381311943e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,1,0.5593011194508056,0.5593011454255473,2.597474169085956e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,2,0.6051181447158193,0.6051181673191243,2.260330500547525e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,3,0.5998259894042901,0.5998260113092649,2.1904974834008328e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,4,0.6070755253899229,0.6070755400898942,1.4699971240261789e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,5,0.596998697409969,0.5969986950848195,2.3251495173681747e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,6,0.604683211971029,0.6046831955922864,1.6378742584421957e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,7,0.5867043572269832,0.586704364216326,6.989342771213103e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,8,0.582427121371026,0.5824271422357546,2.0864728611513783e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,9,0.5932289441971164,0.5932289401188923,4.078224091763616e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,10,0.6151225144587327,0.6151225170363926,2.57765997435655e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,11,0.6092503724364217,0.6092503987240829,2.628766126999693e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,12,0.6013483915029666,0.601348412353197,2.0850230431079808e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,13,0.6087429356239542,0.6087429317094389,3.914515267489094e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,14,0.6097578550795262,0.609757865738727,1.065920085530081e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,15,0.6240394148477598,0.6240394374365666,2.2588806825041274e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,16,0.6468029422602304,0.6468029578077426,1.554751216659156e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,17,0.6604320570806418,0.6604320719153255,1.4834683703668361e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,18,0.6847179865917888,0.6847179933304335,6.738644642290126e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,19,0.6874728203490694,0.6874728142670726,6.081996795082034e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,20,0.67522109949198,0.6752211106278092,1.1135829258712704e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,21,0.6673916226262022,0.6673916195447296,3.0814726326156006e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,22,0.661302014231496,0.661302015369001,1.1375049790984804e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,23,0.6519501352670418,0.6519501232419893,1.2025052509301304e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,24,0.661084547859101,0.6610845295055822,1.8353518815850123e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,25,0.6654342419520985,0.6654342467739597,4.82186113259786e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,26,0.6396259103422749,0.6396259243149195,1.3972644596904615e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,27,0.6233507178660989,0.6233507322024069,1.4336308029605505e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,28,0.6291141037868939,0.6291141075830071,3.796113201559592e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,29,0.6177323400806586,0.6177323473974191,7.31676053078445e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,30,0.5980136168655411,0.5980136291141076,1.2248566494399427e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,encoder,31,0.6360011652647769,0.6360011599246049,5.340171971290886e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,0,0.5835145957545084,0.583514571552849,2.420165934324814e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,1,0.5593011255422933,0.5593011454255473,1.9883254043229215e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,2,0.6051181487979826,0.6051181673191243,1.852114162037566e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,3,0.5998259937185431,0.5998260113092649,1.7590721879123805e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,4,0.6070755293862446,0.6070755400898942,1.0703649522270098e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,5,0.5969987018482141,0.5969986950848195,6.7633946221334895e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,6,0.6046832160722666,0.6046831955922864,2.047998015619612e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,7,0.5867043621166907,0.586704364216326,2.099635243446585e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,8,0.5824271264483134,0.5824271422357546,1.5787441243197975e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,9,0.5932289488006856,0.5932289401188923,8.68179328428198e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,10,0.6151225181021505,0.6151225170363926,1.0657578153328018e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,11,0.6092503763373647,0.6092503987240829,2.2386718256939275e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,12,0.6013483957504542,0.601348412353197,1.6602742847204865e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,13,0.6087429395471509,0.6087429317094389,7.837711923919244e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,14,0.6097578589582133,0.609757865738727,6.780513706061697e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,15,0.6240394181001234,0.6240394374365666,1.933644322438255e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,16,0.6468029445142902,0.6468029578077426,1.329345233891388e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,17,0.6604320587369914,0.6604320719153255,1.3178334090646615e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,18,0.6847179871830693,0.6847179933304335,6.147364173259007e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,19,0.6874728208195355,0.6874728142670726,6.552462905595746e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,20,0.6752211004997501,0.6752211106278092,1.0128059058089889e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,21,0.6673916239773372,0.6673916195447296,4.432607614290873e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,22,0.6613020158496934,0.661302015369001,4.806923747935343e-10
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,23,0.6519501372953695,0.6519501232419893,1.4053380237299962e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,24,0.6610845494868354,0.6610845295055822,1.9981253207568273e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,25,0.6654342433890752,0.6654342467739597,3.3848844838146874e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,26,0.6396259129110864,0.6396259243149195,1.1403833100054328e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,27,0.6233507211486655,0.6233507322024069,1.1053741366673364e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,28,0.629114106816705,0.6291141075830071,7.663021328596642e-10
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,29,0.6177323436096215,0.6177323473974191,3.78779763110515e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,30,0.5980136212592765,0.5980136291141076,7.854831118869754e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,encoder,31,0.6360011679925531,0.6360011599246049,8.06794819840917e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,0,0.6093953805717764,0.6093953892996955,8.727919054152267e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,1,0.6317964334764972,0.63179643323184,2.4465718340138665e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,2,0.6441206125706271,0.6441206321589097,1.9588282551552538e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,3,0.6641293520564541,0.6641293315934464,2.0463007621707163e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,4,0.664709292936599,0.6647092938958967,9.592977523453783e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,5,0.6663041991029528,0.6663041902276352,8.87531759197202e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,6,0.6341162886583507,0.6341162824416413,6.216709369510909e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,7,0.6491953015097612,0.6491953023053502,7.955889280708561e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,8,0.6878352948568193,0.687835290706104,4.150715215978096e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,9,0.7059591119055829,0.7059591126576773,7.520943867689311e-10
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,10,0.7388719713656846,0.738871973321734,1.9560494335379985e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,11,0.7606930375596237,0.7606930549514281,1.7391804441047043e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,12,0.7437291481017867,0.7437291576047557,9.50296896728986e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,13,0.7351747222205094,0.7351747136436132,8.576896193268624e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,14,0.744381638880246,0.7443816151950123,2.3685233663250926e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,15,0.7519211453059511,0.7519211251268667,2.017908440343774e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,16,0.7307524782291976,0.7307525010874293,2.2858231640832116e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,17,0.7162534520885688,0.7162534435261708,8.562398012834649e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,18,0.7361896416760814,0.7361896476729013,5.99681992952128e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,19,0.7143685754821425,0.7143685660432072,9.43893530003237e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,20,0.7185733072704223,0.7185732927359721,1.4534450198944171e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,21,0.7086414415951862,0.70864143830651,3.28867610921435e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,22,0.7092938865430084,0.7092938958967667,9.353758323449313e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,23,0.7324198884632287,0.732419892706974,4.243745355125839e-09
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,24,0.7288676474534082,0.7288676236044657,2.384894248752545e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,25,0.7292301219611579,0.7292301000434972,2.1917660686376905e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,26,0.7473539390099215,0.7473539219950703,1.701485119465218e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,27,0.7596056140363743,0.7596056256343338,1.1597959481690623e-08
fig1_gap_whole_86mm,PDF vertices (spine calibration),E-DAIC,llm,28,0.7752646135985666,0.775264607800493,5.798073576812612e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,0,0.60939538446636,0.6093953892996955,4.833335509601966e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,1,0.6317964363886736,0.63179643323184,3.156833572326434e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,2,0.6441206149423216,0.6441206321589097,1.721658804409998e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,3,0.6641293535506573,0.6641293315934464,2.1957210827316942e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,4,0.6647092944053686,0.6647092938958967,5.09471909104775e-10
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,5,0.6663042005017772,0.6663041902276352,1.0274141981625462e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,6,0.6341162914687888,0.6341162824416413,9.027147473972263e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,7,0.6491953036589032,0.6491953023053502,1.3535530474229063e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,8,0.6878352953113889,0.687835290706104,4.6052848201583174e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,9,0.7059591115653252,0.7059591126576773,1.0923520976646728e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,10,0.7388719695820203,0.738871973321734,3.739713760886332e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,11,0.7606930348189875,0.7606930549514281,2.0132440603504165e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,12,0.7437291461051089,0.7437291576047557,1.1499646790369411e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,13,0.7351747205989894,0.7351747136436132,6.955376163908511e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,14,0.7443816368549527,0.7443816151950123,2.1659940396823174e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,15,0.75192114295001,0.7519211251268667,1.7823143294570798e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,16,0.7307524768016167,0.7307525010874293,2.428581258318019e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,17,0.7162534512968487,0.7162534435261708,7.770677878937704e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,18,0.7361896400100516,0.7361896476729013,7.662849688117035e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,19,0.7143685747730844,0.7143685660432072,8.729877154500798e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,20,0.7185733063769639,0.7185732927359721,1.3640991780583533e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,21,0.7086414411372939,0.70864143830651,2.8307838295660304e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,22,0.7092938860565028,0.7092938958967667,9.840263937022087e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,23,0.7324198869625231,0.732419892706974,5.744450914946242e-09
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,24,0.7288676461084874,0.7288676236044657,2.250402175718591e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,25,0.7292301206003408,0.7292301000434972,2.055684356072618e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,26,0.7473539368542771,0.7473539219950703,1.4859206753925491e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,27,0.7596056113434275,0.7596056256343338,1.4290906236169576e-08
fig1_gap_whole_86mm,PDF vertices (grid calibration),E-DAIC,llm,28,0.7752646102188883,0.775264607800493,2.4183952618272997e-09
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,0,0.583514571552849,0.5832245904016239,0.00028998115122513823
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,1,0.5593011454255473,0.5593011454255473,0.0
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,2,0.6051181673191243,0.6051906626069307,7.249528780639558e-05
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,3,0.5998260113092649,0.5997535160214585,7.249528780639558e-05
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,4,0.6070755400898942,0.6072205306655067,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,5,0.5969986950848195,0.5968537045092069,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,6,0.6046831955922864,0.6045382050166739,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,7,0.586704364216326,0.5864868783529071,0.00021748586341885368
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,8,0.5824271422357546,0.5830071045382051,0.0005799623024504985
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,9,0.5932289401188923,0.592938958967667,0.00028998115122524926
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,10,0.6151225170363926,0.6154124981876178,0.00028998115122513823
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,11,0.6092503987240829,0.6088154269972452,0.00043497172683770735
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,12,0.601348412353197,0.601565898216616,0.0002174858634189647
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,13,0.6087429317094389,0.6088879222850515,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,14,0.609757865738727,0.6096128751631145,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,15,0.6240394374365666,0.6239669421487604,7.249528780628456e-05
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,16,0.6468029578077426,0.6466579672321299,0.00014499057561268014
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,17,0.6604320719153255,0.6605770624909382,0.00014499057561268014
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,18,0.6847179933304335,0.6845005074670147,0.00021748586341874265
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,19,0.6874728142670726,0.6876178048426852,0.00014499057561256912
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,20,0.6752211106278092,0.6750036247643904,0.00021748586341885368
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,21,0.6673916195447296,0.6676816006959548,0.00028998115122524926
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,22,0.661302015369001,0.6612295200811947,7.249528780628456e-05
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,23,0.6519501232419893,0.6514426562273452,0.0005074670146441029
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,24,0.6610845295055822,0.6611570247933884,7.249528780628456e-05
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,25,0.6654342467739597,0.665289256198347,0.00014499057561268014
pod,Linux recompute sklearn 1.9.1,E-DAIC,encoder,26,0.6396259243149195,0.6396984196027259,7.249528780639558e-05
